2010-04-04,4,57.9,82.9,0,0,0,3.58,220,12.97,230,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-04-06,2,62.1,90,0,0,0,10.29,230,23.04,230,29.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-04-14,2,41,57,0,0,0,7.61,50,16.11,50,23.94,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-05-02,2,72,91.9,0,0,0,13.87,230,23.94,230,33.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-05-10,4,42.1,68,0,0,0,4.47,80,16.11,70,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-05-14,4,64.9,93.9,0,0,0,7.61,240,14.99,240,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
2010-05-16,4,66.9,82,0.12,0,0,4.92,120,14.99,120,19.91,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,Yes,No,No,No
2010-05-20,2,57.9,79,0,0,0,2.68,30,8.95,40,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-05-26,2,62.1,82.9,0,0,0,5.82,50,16.11,50,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-05-28,2,64,87.1,0.41,0,0,6.71,230,25.05,220,31.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
2010-06-01,4,69.1,84.9,0.29,0,0,6.49,160,19.91,170,23.04,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
2010-06-02,4,71.1,88,0.01,0,0,4.7,140,12.97,140,17,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,Yes,No,Yes,No
2010-06-14,4,71.1,93,0,0,0,3.8,270,12.97,240,19.91,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-06-15,2,72,93.9,0.01,0,0,2.46,230,14.99,220,17,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
2010-06-25,2,77,93.9,0,0,0,4.47,190,14.09,190,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-06-27,2,73,100.9,0,0,0,8.05,230,17.9,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-07-20,4,73,98.1,0.64,0,0,7.61,280,29.97,280,44.96,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
2010-07-21,4,75,97,0,0,0,7.83,230,17,260,29.08,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-07-24,4,79,100,0,0,0,9.62,230,17.9,240,25.95,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2010-07-28,2,73.9,93.9,0,0,0,5.14,250,12.97,220,16.11,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-07-30,2,73,89.1,0,0,0,5.59,60,14.09,30,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-07-31,2,64,78.1,0.12,0,0,2.91,100,10.07,110,16.11,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
2010-08-03,4,71.1,91,0,0,0,3.8,190,10.07,150,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-08-14,4,73.9,88,0,0,0,7.61,90,14.09,90,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-08-18,4,75,96.1,0.1,0,0,6.49,240,19.91,230,27.96,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
2010-08-21,2,66.9,90,0,0,0,3.36,130,12.97,140,19.91,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
2010-08-23,2,72,89.1,0,0,0,4.25,100,16.11,70,21.03,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-08-28,2,70,90,0,0,0,2.68,50,12.97,110,19.91,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No
2010-08-31,4,64.9,97,0,0,0,2.24,50,10.07,30,16.11,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-08,4,71.1,91,0,0,0,8.95,280,17.9,270,23.94,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-10,4,57.9,88,0,0,0,5.37,30,14.09,10,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-12,2,64.9,88,0.03,0,0,3.8,290,12.97,340,21.92,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2010-09-13,2,63,87.1,0,0,0,3.58,60,16.11,50,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-14,2,60.1,96.1,0,0,0,4.03,280,16.11,280,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-19,4,60.1,93,0,0,0,2.01,80,10.07,130,14.99,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-20,4,64,93,0,0,0,4.7,50,14.09,30,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-22,4,70,96.1,0,0,0,8.5,240,17.9,230,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-23,2,71.1,99,0,0,0,6.71,220,14.99,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-24,2,70,96.1,0,0,0,7.83,170,14.99,230,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-09-30,2,68,77,1.84,0,0,7.83,160,21.92,170,31.09,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No
2010-10-05,4,46.9,69.1,0,0,0,4.03,290,14.99,310,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-10-07,4,46.9,82,0,0,0,5.59,260,17.9,270,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-10-12,4,57,88,0,0,0,3.8,230,14.09,240,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-10-20,2,52,64.9,0.1,0,0,2.24,40,8.05,50,12.08,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,Yes,No
2010-10-22,2,43,68,0,0,0,2.91,290,10.07,330,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-10-24,2,46.9,78.1,0,0,0,5.82,230,16.11,230,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-10-30,4,36,64.9,0,0,0,5.82,220,17,250,19.91,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-11-01,4,46,63,0,0,0,8.5,50,16.11,50,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-11-03,4,45,55.9,0.02,0,0,4.03,40,10.07,40,12.97,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No
2010-11-11,2,39.9,66,0,0,0,4.03,40,14.99,40,31.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-11-15,2,39.9,70,0,0,0,1.79,230,8.05,150,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-11-16,2,54,66.9,0.38,0,0,8.28,250,25.05,280,36.91,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No
2010-11-17,4,39.9,64.9,0.09,0,0,7.16,240,31.09,250,42.95,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2010-11-24,4,46,63,0,0,0,5.14,80,12.08,120,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-12-09,4,19.9,42.1,0,0,0,2.24,350,8.05,300,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-12-12,2,36,52,0.4,0,0,7.61,190,21.03,240,29.97,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No
2010-12-14,2,16,35.1,0,0,0,10.07,280,17.9,300,31.09,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2010-12-24,1,21.9,46.9,0,0,0,0.89,350,8.95,340,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2010-12-31,1,28.9,61,0,0,0,2.91,230,14.09,240,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-01-05,1,26.1,46,0,0,0,0.67,150,6.04,20,8.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-01-09,1,19,35.1,0,0,0,4.03,330,12.97,300,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-01-18,1,32,46.9,0,0,0,4.7,20,12.97,10,21.92,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-01-21,1,28,46.9,0,0,0,7.16,300,17.9,290,31.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-01-22,1,17.1,32,0,0,0,5.82,50,14.09,40,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-01-26,1,37.9,43,0.37,0,0,6.26,280,14.99,290,25.05,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-01-27,1,28,48,0,0,0,2.68,240,12.08,240,14.99,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-01-28,1,28,55.9,0,0,0,4.47,270,17,270,23.94,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2011-02-01,1,34,53.1,0,0,0,4.47,160,8.95,160,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-02-05,1,35.1,48.9,0.92,0,0,8.05,230,21.03,230,25.95,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-02-06,1,30,54,0,0,0,2.01,240,8.95,220,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-02-16,1,34,63,0,0,0,5.37,230,17.9,230,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-02-18,1,52,78.1,0,0,0,10.74,230,17.9,280,23.04,Yes,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2011-02-23,1,28.9,53.1,0,0,0,3.36,50,8.95,50,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-03-16,1,46.9,64,0.05,0,0,2.91,270,10.07,300,14.09,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-03-19,1,55.9,75,0,0,0,5.82,40,17.9,50,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-03-21,1,52,75,0,0,0,12.75,240,27.96,240,36.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-03-30,1,39.9,48,1.05,0,0,7.83,100,21.92,100,29.08,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-04-01,1,37.9,55,0,0,0,6.26,280,17.9,290,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-04-02,1,37,64.9,0,0,0,8.95,270,27.96,280,42.95,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-04-07,1,46,79,0,0,0,6.49,230,14.99,220,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-04-10,1,52,72,0,0,0,3.8,210,8.95,200,14.09,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-04-12,1,57,73,0,0,0,12.3,220,31.99,200,40.04,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2011-04-13,1,46.9,72,0,0,0,5.14,290,14.09,270,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-04-19,1,55.9,84.9,0,0,0,11.18,230,21.03,190,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-06-05,1,69.1,90,0,0,0,5.82,40,16.11,50,17.9,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-06-06,1,69.1,90,0,0,0,4.7,50,12.97,20,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-06-10,1,72,96.1,0,0,0,7.38,140,12.97,80,31.99,No,No,No,Yes,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2011-06-16,1,68,91,0,0,0,8.5,230,19.91,200,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-06-17,1,66.9,91.9,0,0,0,4.92,230,14.99,150,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-06-24,1,72,96.1,0.02,0,0,11.41,230,21.92,240,31.99,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-07-06,1,73,89.1,0.22,0,0,6.26,220,21.92,220,25.95,Yes,No,No,Yes,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2011-07-14,1,69.1,87.1,0,0,0,8.72,50,17,50,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-07-16,1,63,89.1,0,0,0,6.04,100,12.97,140,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-07-17,1,68,88,0,0,0,2.68,200,8.95,120,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-07-27,1,73,99,0,0,0,4.92,110,14.99,140,27.96,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-08-08,1,73,96.1,0,0,0,5.59,280,12.97,260,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-09-21,1,66.9,82.9,0.43,0,0,3.36,120,8.05,,,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No
2011-10-18,1,59,82.9,1.04,0,0,6.26,170,14.09,160,19.91,No,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-11-03,1,36,66.9,0.17,0,0,4.03,180,12.97,180,17,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-11-21,1,60.1,77,0,0,0,4.7,220,12.08,230,14.09,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-11-23,1,48.9,73.9,0.18,0,0,12.08,190,21.92,290,34.9,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-11-30,1,34,53.1,0,0,0,5.82,300,14.99,290,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-12-10,1,36,53.1,0,0,0,2.91,50,12.08,20,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-12-22,1,61,68,0.08,0,0,7.83,210,21.03,200,29.08,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-12-29,1,26.1,55.9,0,0,0,4.7,230,16.11,210,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-08-06,1,73.9,93,0,0,0,7.38,230,12.97,250,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-08-08,1,73,89.1,0.54,0,0,6.71,270,14.99,290,21.03,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2016-08-21,1,73.9,93.9,0,0,0,6.26,330,17,310,27.07,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2016-09-15,1,66,90,0,0,0,7.83,40,17,80,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-09-18,1,71.1,90,0.06,0,0,3.58,100,12.97,150,17,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2016-09-28,1,66,86,0.45,0,0,5.14,240,21.92,240,29.08,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2016-09-29,3,64.9,79,0.32,0,0,6.49,110,18.12,120,23.04,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2016-10-01,3,66,84,0,0,0,3.8,240,17,250,23.04,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-10-10,3,45,68,0,0,0,5.37,40,16.11,30,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-10-20,3,61,86,0,0,0,3.8,180,12.08,170,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-10-23,3,39.9,70,0,0,0,6.71,230,14.99,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-10-25,3,44.1,66,0,0,0,2.68,70,14.99,50,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-10-26,3,39,68,0,0,0,1.79,230,10.07,230,12.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-11-04,3,45,69.1,0.07,0,0,7.16,40,18.12,30,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-11-12,3,30.2,55,0,0,0,7.83,50,19.91,40,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-11-19,3,42.1,77,0,0,0,9.17,230,23.94,290,38.03,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2016-11-20,3,31.1,53.1,0,0,0,6.49,280,18.12,280,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-12-06,3,43,48.9,0.56,0,0,7.83,60,14.99,330,21.03,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-12-07,3,37,60.1,0,0,0,2.01,20,8.95,30,14.99,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2016-12-25,3,48,60.1,0,0,0,5.14,90,10.07,110,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-01-10,3,24.3,48,0,0,1.18,5.14,170,14.99,170,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-01-12,3,54,73,0,0,0,12.53,230,27.96,230,35.12,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-01-23,3,43,60.1,0.28,0,0,9.84,80,25.05,80,31.09,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-01-28,3,27.1,52,0,0,0,9.4,230,21.92,260,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-01-30,3,30.2,46,0,0,0,6.26,270,21.03,280,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-02-15,3,39,55.9,0.34,0,0,5.37,290,14.99,300,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-02-19,3,44.1,73,0,0,0,4.7,250,16.11,240,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-02-20,3,42.1,73,0,0,0,1.79,90,12.97,290,23.04,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2017-02-24,3,46.9,80.1,0,0,0,3.58,230,14.09,170,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-05-14,3,48.9,81,0,0,0,7.16,250,17,230,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-05-22,3,68,80.1,0.3,0,0,8.05,250,21.92,240,27.96,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No
2017-05-24,3,64.9,73.9,0.29,0,0,5.82,160,16.11,160,21.03,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2017-05-27,3,61,88,0,0,0,6.04,220,17,220,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-06-17,3,72,86,0.21,0,0,5.82,160,14.99,280,21.03,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2017-06-29,3,60.1,87.1,0,0,0,6.71,190,14.09,190,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-07-02,3,71.1,91.9,0,0,0,4.47,230,10.07,200,12.97,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-07-03,3,70,93,0.15,0,0,2.91,190,14.99,170,18.12,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-07-14,3,77,97,0,0,0,9.4,230,21.03,240,25.95,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2017-07-20,3,71.1,99,0,0,0,3.8,210,10.07,220,12.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-07-23,3,71.1,102,0.56,0,0,8.95,220,25.05,220,31.99,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2017-08-29,3,64,71.1,0.22,0,0,8.5,30,17,30,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-12-17,3,27.1,51.1,0,0,0,2.24,240,10.07,200,12.08,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No
2017-12-19,3,36,70,0,0,0,4.47,230,14.09,240,17,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-12-28,3,18.1,30.2,0,0,0,7.83,70,16.11,80,21.03,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2017-12-31,3,23.2,35.1,0,0,0,10.07,50,18.12,50,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-01-02,3,12.2,32,0,0,0,2.91,30,10.07,20,14.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-01-10,3,43,61,0,0,0,4.92,90,10.07,100,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-01-18,3,10.2,34,0,0.2,5.91,5.59,270,12.97,320,19.01,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-01-20,3,26.2,55.9,0,0,1.18,5.59,220,12.97,230,16.11,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-01-22,3,37.9,62.1,0,0,0,4.7,190,18.12,200,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-01-27,3,31.1,66.9,0,0,0,6.26,170,17,190,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-01-29,3,33.1,52,0.59,0,0,8.05,360,14.99,20,25.05,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-02-01,3,31.1,62.1,0,0,0,13.2,240,25.05,230,31.09,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-02-07,3,44.1,64.9,0.21,0,0,8.5,190,21.92,200,29.97,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-02-13,3,37,44.1,0,0,0,8.72,50,17,50,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-02-16,3,55.9,81,0.02,0,0,13.42,230,25.95,230,33.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-02-20,3,50,72,0,0,0,3.36,200,12.97,190,17,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-02-28,3,39,57,0.07,0,0,4.92,220,12.97,200,16.11,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-03-05,3,26.2,54,0,0,0,4.7,50,12.97,50,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-03-08,3,27.1,46.9,0,0,0,4.47,250,16.11,310,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-03-11,3,37.9,48.9,0.21,0,0,7.83,80,16.11,80,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-03-12,3,32,37.9,0.92,1.42,0,7.16,30,14.09,30,19.91,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2018-03-15,3,24.3,64.9,0,0,0,11.63,230,29.97,240,42.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-03-18,3,39.9,60.1,0.01,0,0,6.04,40,16.11,40,21.92,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-03-23,3,27.1,55.9,0,0,0,3.8,270,16.11,260,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-03-28,3,43,75.9,0,0,0,10.74,240,21.92,230,29.08,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-04-01,3,41,75,0,0,0,7.61,230,16.11,240,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-04-08,3,32,52,0,0,0,4.92,40,17,20,25.05,Yes,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No
2018-04-19,3,45,75.9,0,0,0,10.96,290,23.94,290,34,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-05-02,3,53.1,84.9,0,0,0,10.07,230,21.03,220,25.05,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-05-04,3,60.1,84.9,0,0,0,12.97,220,21.92,240,25.95,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-05-06,3,62.1,84.9,0.16,0,0,3.58,310,18.12,300,33.11,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2018-05-14,2,68,93,0,0,0,8.05,220,16.11,250,19.91,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-05-15,2,69.1,88,0.02,0,0,8.72,240,18.12,190,23.94,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2018-06-02,2,68,87.1,0.08,0,0,4.7,320,14.09,300,23.94,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No
2011-11-09,2,39,71.1,0,0,0,0.22,230,6.04,130,6.93,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-11-13,4,39.9,66.9,0,0,0,10.51,240,21.92,240,27.96,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-11-14,4,55.9,75.9,0,0,0,12.97,240,23.94,240,29.08,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-11-20,4,46,73.9,0,0,0,6.49,230,19.91,210,23.94,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-12-03,2,35.1,57,0,0,0,4.92,90,14.09,50,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-12-08,2,33.1,51.1,0,0,0,2.46,320,10.07,310,17,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2011-12-17,2,30.9,48.9,0.09,0,0,3.36,30,12.08,10,17.9,Yes,No,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No
2011-12-18,4,27,48.9,0,0,0,2.01,360,12.97,20,21.92,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2012-01-14,4,23,46,0,0,0,5.14,230,17.9,300,23.04,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
